Name,Gender,Date,College,Tier,ClassID,OverallScore,Helpfulness,Lod,Clarity,Quality,TakeAgain,TeacherGrade,Tag,Polarity,Subjectivity,CommentNumber,Comment
Atilla Maroti,M,11/16/05,University of Southern California,2,MATH220,1.5,2,4,1,poor,N/A,B,[],-0.18,0.73,2,"A very bad teacher! He has a speech impediment/stuttering problem that makes it hard to follow his lectures. Even without the speech problems, his lectures are straight out of the book and basically do nothing to help you understand the material. That said, although I've never talked to him, he seems like a nice guy and isn't a tough grader."
Wlodek Proskurowski,M,4/12/10,University of Southern California,2,MATH245,1.5,2,1,1,poor,N/A,N/A,[],0,0,2,Skip every lecture and you'll still get an A.
Wlodek Proskurowski,M,1/19/06,University of Southern California,2,MATH245,4,4,1,4,good,N/A,N/A,[],0.43,0.83,2,easy easy easy
Alex Bene,M,4/30/14,University of Southern California,2,MATH7,4,4,1,4,good,N/A,N/A,[],0.27,0.37,2,the easiest teacher I've seen ever ! very helpful and also have a lot of extra credits.I enjoyed his class !
Alex Bene,M,8/1/09,University of Southern California,2,MATH126,3.5,4,3,3,good,N/A,N/A,[],0.22,0.52,2,"Looks like if you mixed Depp and Faraday from Lost.  This guy's a total space cadet, exactly what I would expect from a university math professor, haha.  He was a good teacher I believe, knows his stuff front and back, just has a hard time communicating it.  But he is fair, and he's pretty cool"
Amjad Tuffaha,M,1/8/10,University of Southern California,2,MATH125,4.5,5,5,4,awesome,N/A,N/A,[],0.08,0.51,2,"Really good teacher.  His accent is noticeable, but not so heavy that it is a problem.  His notes are great.  The first few days he spoke very quietly and at the board, but he stopped doing that after a few days.  Go to office hours.  He's very helpful, and he'll know who you are.  Tests are hard and maybe a little unfair, but there's a nice curve."
Amjad Tuffaha,M,11/18/09,University of Southern California,2,MATH126,4.5,4,3,5,awesome,N/A,N/A,[],0.15,0.72,2,"Some people maybe the thrown off by his accent, but he's very methodical with his lectures.  Additionally, nearly every word that comes out of his mouth gets written on the board, so the accent should be a non-issue.  His tests can be difficult, but pretty fair."
Alan Shumitzky,M,4/22/12,University of Southern California,2,MATH118,3.5,4,2,3,good,N/A,N/A,[],0.17,0.45,2,"He makes mistakes when he explains things but he's really understanding and will try to help you out as much as possible. Just go to the TA if you need extra help. I'd recommend him. Also, sometimes it makes more sense to skip lecture, try to teach yourself then go to TA"
Alan Shumitzky,M,11/14/11,University of Southern California,2,MATH118,3.5,3,2,4,good,N/A,N/A,[],0.28,0.57,2,Pretty easier grader. Says he will not fail anyone in the class which is nice. He makes some mistakes in explaining concepts but overall I'd recommend him.
Jian HE,M,11/2/10,University of Southern California,2,MATH126,4.5,4,2,5,awesome,N/A,N/A,[],-0.07,0.41,2,"Australian accent (not Chinese like you'd suspect from his name) but taught the material pretty well and reasonably clearly. Tests were alright, not too difficult, relatively few questions in comparison to a lot of other professors though."
Jian HE,M,4/6/10,University of Southern California,2,MATH126,3.5,3,2,4,good,N/A,N/A,[],0.2,0.45,2,"prof he has a heavy accent, but is definitely comprehensible. he is patient with students and explains the material well in class. i have talked to him after class and he is a really sweet guy. he wants people to understand and do well. he can be a little unorganized about midterms, but his lesson plans are good and he reviews old material first"
Aleksey Polunchenko,M,10/25/13,University of Southern California,2,MATH304,5,5,1,5,awesome,N/A,N/A,[],0.42,0.92,2,Great Professor. Really nice guy. Extremely helpful
Aleksey Polunchenko,M,11/8/10,University of Southern California,2,MATH218,2.5,3,3,2,average,N/A,N/A,[],0.18,0.68,2,"He's a really nice guy. His 1st midterm was RIDICULOUSLY easy. His second midterm was RIDICULOUSLY hard, and he does not prepare you for the common final. However, if you study hard for the final, you'll do great. Just make sure you push yourself to study for that final. Overall, nice guy and one of the better math teachers"
Kasia Wasilewska,F,7/3/12,University of Southern California,2,MATH245,5,5,1,5,awesome,N/A,N/A,[],0.5,0.47,2,She is a great TA. Really helpful and explains things well.
Kasia Wasilewska,F,2/9/11,University of Southern California,2,MATH1,5,5,1,5,awesome,N/A,N/A,[],0.7,0.6,2,Good.
Chinmaya Gupta,M,1/22/12,University of Southern California,2,MATH125,2.5,2,4,3,average,N/A,N/A,[],0.1,0.33,2,"He is very dry and all his notes from lecture are directly from the book. Having prior experience and success in Calculus, he made Calculus much more confusing than it really is."
Chinmaya Gupta,M,10/25/11,University of Southern California,2,MATH208,4,4,3,4,good,N/A,N/A,[],0.6,1,2,he is a nice guy
Sandra Ritz,F,1/24/14,University of Southern California,2,MATH116,1,1,4,1,awful,N/A,A-,[],-0.13,0.68,2,"This professor wants her students to like her. Unfortunately, she is not very good at communicating... with anyone. While a nice person, she is the worst professor I have had in over 6 years of taking college classes (including high school AP)."
Sandra Ritz,F,4/7/11,University of Southern California,2,MATH125,4.5,5,3,4,awesome,N/A,N/A,[],0.4,0.38,2,Great teacher overall who is looking to help her students.
Paul Sobaje,M,8/21/15,University of Southern California,2,MATH125,4.5,5,3,4,awesome,N/A,N/A,[],0.09,0.48,2,He's a good teacher and he explains everything clearly. Discussion classes are a must though because he only teaches the basics of every concept and the TA's are the one's who really go into detail with the material and give you practice problems that will actually be on the midterm. The homework can be long and very pointless. 
Paul Sobaje,M,5/3/15,University of Southern California,2,MATH125,5,5,2,5,awesome,N/A,N/A,[],0.18,0.35,2,"Great professor! Decent amount of hw, explains everything clearly and encourages questions. Quizzes are at the same level of hw and mid terms are slightly tougher."
Jeremy Toulisse,M,1/10/18,University of Southern California,2,MATH425A,5,5,5,5,awesome,Yes,N/A,"[""Skip class? You won't pass."", 'Tough grader']",0.12,0.46,2,"Great professor for 425a. Explains concepts very clearly and wants students to ask questions. Extra credit assignment that can add up to 3%. Weekly homework, 2 midterms (difficult!). Very helpful during office hours."
Jeremy Toulisse,M,12/13/17,University of Southern California,2,MATH425A,5,5,3,5,awesome,Yes,A-,"['Hilarious', 'EXTRA CREDIT', ""Skip class? You won't pass.""]",0.07,0.5,2,He explains the concepts very clearly. Would definitely take again.
Matthew Hogencamp,M,11/8/18,University of Southern California,2,MATH125,1,1,5,1,awful,No,N/A,"['Test heavy', 'Tough grader']",0.24,0.33,2,"I would rather pull out each of my hairs individually than take this professor ever again. His first midterm was very fair, the second midterm was like solving it in Russian. We had more subs than we actually had him. 100/10 do not take."
Matthew Hogencamp,M,4/25/17,University of Southern California,2,MATH225,2,2,3,2,poor,No,A,[],-0.01,0.58,2,"Overall Hogencamp is a nice guy and really enthusiastic about the class. However, the class was very disorganized and was definitely hard to follow. The big thing about his exams is that they were WAY too long so many people did badly because they couldn't finish. Not the worst professor, but I would recommend someone else if possible."
Tatiana Tatarinova,F,12/21/17,University of Southern California,2,MATH408,5,5,3,5,awesome,Yes,A,[],0.33,0.6,2,"The best math professor. She is so understanding and will explain things over and over if she must. Brings treats during exams. ONE OF MY FAVORITE PROFESSORS EVER. Class is a lot of work, but no different than typical math class."
Tatiana Tatarinova,F,5/2/17,University of Southern California,2,MATH408,5,5,3,5,awesome,Yes,A,"['EXTRA CREDIT', 'Amazing lectures', 'Accessible outside class']",0.23,0.67,2,"She's an amazing professor who has a reputation of giving out tons of A's. She is extremely caring and helpful and will go above and beyond to make sure the students understand the material covered in class. Tons of extra credit opportunities. Extremely nice, would definitely take as many math classes with her as possible!"
Tam Do,M,5/4/18,University of Southern California,2,MATH125,5,5,4,5,awesome,Yes,N/A,"['Gives good feedback', 'Hilarious', 'Lots of homework']",0.32,0.6,2,"such a good math prof! loved him!! he's also super helpful and accessible during office hours. His tests maybe hard, but it is always fair game and something he covered before."
Tam Do,M,12/15/17,University of Southern California,2,MATH125,5,5,3,5,awesome,Yes,A,"['Clear grading criteria', 'Accessible outside class']",0.23,0.41,2,"Prof. Do is very approachable and prefers you to call him Tam. He is very accessible outside of the class and always ready to answer your questions. He assigns weekly homework and quizzes and the lowest two quiz and homework grades drop at the end of the semester. If you study enough, you should be able to do well in this class."
Brendan Pawlowski,M,12/17/18,University of Southern California,2,MATH118,4,4,4,4,good,Yes,N/A,"['Clear grading criteria', ""Skip class? You won't pass."", 'Accessible outside class']",0.2,0.46,2,"The prof is one of the better math professors at USC. His lectures are very organized and clear. Always willing to help outside of class. There are weekly group worksheets, quizzes, and online homework. They are pretty easy but the 2 midterms are harder and worth 50% of your grade. They do prepare you for the final which is worth 30%."
Brendan Pawlowski,M,12/9/18,University of Southern California,2,MATH118,4,4,3,4,good,Yes,A,"[""Skip class? You won't pass."", 'EXTRA CREDIT', 'Accessible outside class']",0.14,0.38,2,"His teaching style is different, very example based. If you go to class, participate, ask questions, and seek assistance outside of class on the stuff you do not understand this class is very do-able. Brendan is always willing to help. One online homework assignment per week, very manageable."
Andrew Manion,M,4/23/19,University of Southern California,2,MATH225,5,5,2,5,awesome,Yes,A,[],0.42,0.32,2,Best teacher I've had in the subject of mathematics here at this institution of USC
Andrew Manion,M,12/15/18,University of Southern California,2,MATH225,4,4,3,4,good,Yes,B,"['Accessible outside class', 'Lots of homework', 'Graded by few things']",0.47,0.32,2,No weekly quizzes like most USC math classes. Prof. Manion is probably one of the best if not the best MATH225 professors to take. Whats on the exam actually matches what youve done in homework unlike other USC math classes.
